Site,s_graph_value,s_table_name
HES_s,Water level (SLE) (m),sensor_repository_46778
JBC_b,Water level (SLE) (m),sensor_repository_75576
JBC_s,Water level (SLE) (m),sensor_repository_53680
KBT14_b,Water level (SLE) (m),sensor_repository_57488
KBT14_s,Water level (SLE) (m),sensor_repository_35354
KBT15_b,Water level (SLE) (m),sensor_repository_57726
KBT15_s,Water level (SLE) (m),sensor_repository_35592
KEN_b,Water level (SLE) (m),sensor_repository_67484
KEN_s,Water level (SLE) (m),sensor_repository_45588
KENU150_b,Water level (SLE) (m),sensor_repository_74148
KENU150_s,Water level (SLE) (m),sensor_repository_52252
KENU300_b,Water level (SLE) (m),sensor_repository_74386
KENU300_s,Water level (SLE) (m),sensor_repository_52490
KIN_b,Water level (SLE) (m),sensor_repository_61296
KIN_s,Water level (SLE) (m),sensor_repository_38924
KMO_b,Water level (SLE) (m),sensor_repository_63676
KMO_s,Water level (SLE) (m),sensor_repository_41304
KS7_b,Water level (SLE) (m),sensor_repository_77004
KS7_s,Water level (SLE) (m),sensor_repository_76528
KS9_b,Water level (SLE) (m),sensor_repository_77242
KS9_s,Water level (SLE) (m),sensor_repository_76766
LLH_b,Water level (SLE) (m),sensor_repository_58678
LLH_s,Water level (SLE) (m),sensor_repository_36544
MACD50_b,Water level (SLE) (m),sensor_repository_78670
MACD50_s,Water level (SLE) (m),sensor_repository_80812
MAS_b,Water level (SLE) (m),sensor_repository_68912
MAS_s,Water level (SLE) (m),sensor_repository_47016
MASD50_b,Water level (SLE) (m),sensor_repository_79146
MASD50_s,Water level (SLE) (m),sensor_repository_81288
MAY_b,Water level (SLE) (m),sensor_repository_60106
MAY_s,Water level (SLE) (m),sensor_repository_37734
MEAD_b,Water level (SLE) (m),sensor_repository_78194
MEAD_s,Water level (SLE) (m),sensor_repository_80336
MENDD_b,Water level (SLE) (m),sensor_repository_70816
MENDD_s,Water level (SLE) (m),sensor_repository_48920
MSB_b,Water level (SLE) (m),sensor_repository_61058
MSB_s,Water level (SLE) (m),sensor_repository_38686
MULB_b,Water level (SLE) (m),sensor_repository_60344
MULB_s,Water level (SLE) (m),sensor_repository_37972
NAR_b,Water level (SLE) (m),sensor_repository_59392
NAR_s,Water level (SLE) (m),sensor_repository_37020
NIC_b,Water level (SLE) (m),sensor_repository_61534
NIC_s,Water level (SLE) (m),sensor_repository_39162
NICD200_b,Water level (SLE) (m),sensor_repository_69388
NICD200_s,Water level (SLE) (m),sensor_repository_47492
NIL_b,Water level (SLE) (m),sensor_repository_59630
NIL_s,Water level (SLE) (m),sensor_repository_37258
NQ1_b,Water level (SLE) (m),sensor_repository_64866
NQ1_s,Water level (SLE) (m),sensor_repository_42970
NQ2_b,Water level (SLE) (m),sensor_repository_65104
NQ2_s,Water level (SLE) (m),sensor_repository_43208
P3_b,Water level (SLE) (m),sensor_repository_70578
P3_s,Water level (SLE) (m),sensor_repository_48682
PAC_b,Water level (SLE) (m),sensor_repository_79384
PAC_s,Water level (SLE) (m),sensor_repository_81526
PB10_b,Water level (SLE) (m),sensor_repository_67246
PB10_s,Water level (SLE) (m),sensor_repository_45350
PO2_b,Water level (SLE) (m),sensor_repository_70102
PO2_s,Water level (SLE) (m),sensor_repository_48206
PO3_b,Water level (SLE) (m),sensor_repository_70340
PO3_s,Water level (SLE) (m),sensor_repository_48444
POL_b,Water level (SLE) (m),sensor_repository_75100
POL_s,Water level (SLE) (m),sensor_repository_53204
PRISPT_b,Water level (SLE) (m),sensor_repository_59868
PRISPT_s,Water level (SLE) (m),sensor_repository_37496
RB1_b,Water level (SLE) (m),sensor_repository_69150
RB1_s,Water level (SLE) (m),sensor_repository_47254
REG_b,Water level (SLE) (m),sensor_repository_58440
REG_s,Water level (SLE) (m),sensor_repository_36306
RIV_b,Water level (SLE) (m),sensor_repository_61772
RIV_s,Water level (SLE) (m),sensor_repository_39400
RON_b,Water level (SLE) (m),sensor_repository_62962
RON_s,Water level (SLE) (m),sensor_repository_40590
RON2_b,Water level (SLE) (m),sensor_repository_76290
RON2_s,Water level (SLE) (m),sensor_repository_54394
SAL_b,Water level (SLE) (m),sensor_repository_62010
SAL_s,Water level (SLE) (m),sensor_repository_39638
SANDBR_b,Water level (SLE) (m),sensor_repository_74862
SANDBR_s,Water level (SLE) (m),sensor_repository_52966
SB9_b,Water level (SLE) (m),sensor_repository_67008
SB9_s,Water level (SLE) (m),sensor_repository_45112
SCB_b,Water level (SLE) (m),sensor_repository_69626
SCB_s,Water level (SLE) (m),sensor_repository_47730
SCB2_b,Water level (SLE) (m),sensor_repository_78908
SCB2_s,Water level (SLE) (m),sensor_repository_81050
SCS01_b,Water level (SLE) (m),sensor_repository_75814
SCS01_s,Water level (SLE) (m),sensor_repository_53918
SHELL_b,Water level (SLE) (m),sensor_repository_77718
SHELL_s,Water level (SLE) (m),sensor_repository_79860
STJ_b,Water level (SLE) (m),sensor_repository_62724
STJ_s,Water level (SLE) (m),sensor_repository_40352
SUC_b,Water level (SLE) (m),sensor_repository_63200
SUC_s,Water level (SLE) (m),sensor_repository_40828
VIT_b,Water level (SLE) (m),sensor_repository_64628
VIT_s,Water level (SLE) (m),sensor_repository_42256
WAYB_b,Water level (SLE) (m),sensor_repository_77956
WAYB_s,Water level (SLE) (m),sensor_repository_80098
WBRP_b,Water level (SLE) (m),sensor_repository_76052
WBRP_s,Water level (SLE) (m),sensor_repository_54156
WHA_b,Water level (SLE) (m),sensor_repository_63438
WHA_s,Water level (SLE) (m),sensor_repository_41066
WMP_b,Water level (SLE) (m),sensor_repository_62248
WMP_s,Water level (SLE) (m),sensor_repository_39876
ARM_b,Wind direction (°),sensor_repository_59157
ARM_s,Wind direction (°),sensor_repository_32263
BAC_b,Wind direction (°),sensor_repository_67963
BAC_s,Wind direction (°),sensor_repository_46067
BACD100_b,Wind direction (°),sensor_repository_72009
BACD100_s,Wind direction (°),sensor_repository_50113
BACD200_b,Wind direction (°),sensor_repository_72247
BACD200_s,Wind direction (°),sensor_repository_50351
BACD25_b,Wind direction (°),sensor_repository_60823
BACD25_s,Wind direction (°),sensor_repository_38451
BACD300_b,Wind direction (°),sensor_repository_72485
BACD300_s,Wind direction (°),sensor_repository_50589
BACD400_b,Wind direction (°),sensor_repository_72961
BACD400_s,Wind direction (°),sensor_repository_51065
BACD50_b,Wind direction (°),sensor_repository_60585
BACD50_s,Wind direction (°),sensor_repository_38213
BACD500_b,Wind direction (°),sensor_repository_71057
BACD500_s,Wind direction (°),sensor_repository_49161
BACD600_b,Wind direction (°),sensor_repository_73437
BACD600_s,Wind direction (°),sensor_repository_51541
BACD700_b,Wind direction (°),sensor_repository_73913
BACD700_s,Wind direction (°),sensor_repository_52017
BACU100_b,Wind direction (°),sensor_repository_74627
BACU100_s,Wind direction (°),sensor_repository_52731
BACU150_b,Wind direction (°),sensor_repository_71533
BACU150_s,Wind direction (°),sensor_repository_49637
BACU200_b,Wind direction (°),sensor_repository_73675
BACU200_s,Wind direction (°),sensor_repository_51779
BACU300_b,Wind direction (°),sensor_repository_71295
BACU300_s,Wind direction (°),sensor_repository_49399
BACU400_b,Wind direction (°),sensor_repository_72723
BACU400_s,Wind direction (°),sensor_repository_50827
BACU50_b,Wind direction (°),sensor_repository_71771
BACU50_s,Wind direction (°),sensor_repository_49875
BACU600_b,Wind direction (°),sensor_repository_73199
BACU600_s,Wind direction (°),sensor_repository_51303
BC11_1_b,Wind direction (°),sensor_repository_55111
BC11_1_s,Wind direction (°),sensor_repository_32977
BC11_2_b,Wind direction (°),sensor_repository_55349
BC11_2_s,Wind direction (°),sensor_repository_33215
BC11_3_b,Wind direction (°),sensor_repository_55587
BC11_3_s,Wind direction (°),sensor_repository_33453
BC11_4_b,Wind direction (°),sensor_repository_55825
BC11_4_s,Wind direction (°),sensor_repository_33691
BC11_5_b,Wind direction (°),sensor_repository_56063
BC11_5_s,Wind direction (°),sensor_repository_33929
BC11_6_b,Wind direction (°),sensor_repository_56301
BC11_6_s,Wind direction (°),sensor_repository_34167
BC11_b,Wind direction (°),sensor_repository_54873
BC11_s,Wind direction (°),sensor_repository_32739
BC12_b,Wind direction (°),sensor_repository_54635
BC12_s,Wind direction (°),sensor_repository_32501
BLA_b,Wind direction (°),sensor_repository_58919
BLA_s,Wind direction (°),sensor_repository_36785
CAS_b,Wind direction (°),sensor_repository_69867
CAS_s,Wind direction (°),sensor_repository_47971
CASMID_b,Wind direction (°),sensor_repository_67725
CASMID_s,Wind direction (°),sensor_repository_45829
CAV_b,Wind direction (°),sensor_repository_58205
CAV_s,Wind direction (°),sensor_repository_36071
CSBP1_b,Wind direction (°),sensor_repository_56539
CSBP1_s,Wind direction (°),sensor_repository_34405
CSBP2_b,Wind direction (°),sensor_repository_56777
CSBP2_s,Wind direction (°),sensor_repository_34643
CSBP3_b,Wind direction (°),sensor_repository_57015
CSBP3_s,Wind direction (°),sensor_repository_34881
CSBP4_b,Wind direction (°),sensor_repository_57253
CSBP4_s,Wind direction (°),sensor_repository_35119
ELL_b,Wind direction (°),sensor_repository_68201
ELL_s,Wind direction (°),sensor_repository_46305
ELLAM_b,Wind direction (°),sensor_repository_75341
ELLAM_s,Wind direction (°),sensor_repository_53445
ELLD50_b,Wind direction (°),sensor_repository_78435
ELLD50_s,Wind direction (°),sensor_repository_80577
FP1_b,Wind direction (°),sensor_repository_82201
FP1_s,Wind direction (°),sensor_repository_81963
FP13_b,Wind direction (°),sensor_repository_64393
FP13_s,Wind direction (°),sensor_repository_42021
FP2.1_b,Wind direction (°),sensor_repository_84105
FP2.1_s,Wind direction (°),sensor_repository_83867
FP2.2_b,Wind direction (°),sensor_repository_84581
FP2.2_s,Wind direction (°),sensor_repository_84343
FP2_b,Wind direction (°),sensor_repository_65583
FP2_s,Wind direction (°),sensor_repository_43687
FP3_b,Wind direction (°),sensor_repository_65821
FP3_s,Wind direction (°),sensor_repository_43925
FP3B_b,Wind direction (°),sensor_repository_63917
FP3B_s,Wind direction (°),sensor_repository_41545
FP3C_b,Wind direction (°),sensor_repository_64155
FP3C_s,Wind direction (°),sensor_repository_41783
FP4_1_b,Wind direction (°),sensor_repository_57967
FP4_1_s,Wind direction (°),sensor_repository_35833
FP4_b,Wind direction (°),sensor_repository_66059
FP4_s,Wind direction (°),sensor_repository_44163
FP5_b,Wind direction (°),sensor_repository_66297
FP5_s,Wind direction (°),sensor_repository_44401
FP6_b,Wind direction (°),sensor_repository_66535
FP6_s,Wind direction (°),sensor_repository_44639
FP7_b,Wind direction (°),sensor_repository_83629
FP7_s,Wind direction (°),sensor_repository_83391
GRE_b,Wind direction (°),sensor_repository_68439
GRE_s,Wind direction (°),sensor_repository_46543
HEA_b,Wind direction (°),sensor_repository_62489
HEA_s,Wind direction (°),sensor_repository_40117
HES_b,Wind direction (°),sensor_repository_68677
HES_s,Wind direction (°),sensor_repository_46781
JBC_b,Wind direction (°),sensor_repository_75579
JBC_s,Wind direction (°),sensor_repository_53683
KBT14_b,Wind direction (°),sensor_repository_57491
KBT14_s,Wind direction (°),sensor_repository_35357
KBT15_b,Wind direction (°),sensor_repository_57729
KBT15_s,Wind direction (°),sensor_repository_35595
KEN_b,Wind direction (°),sensor_repository_67487
KEN_s,Wind direction (°),sensor_repository_45591
KENU150_b,Wind direction (°),sensor_repository_74151
KENU150_s,Wind direction (°),sensor_repository_52255
KENU300_b,Wind direction (°),sensor_repository_74389
KENU300_s,Wind direction (°),sensor_repository_52493
KIN_b,Wind direction (°),sensor_repository_61299
KIN_s,Wind direction (°),sensor_repository_38927
KMO_b,Wind direction (°),sensor_repository_63679
KMO_s,Wind direction (°),sensor_repository_41307
KS7_b,Wind direction (°),sensor_repository_77007
KS7_s,Wind direction (°),sensor_repository_76531
KS9_b,Wind direction (°),sensor_repository_77245
KS9_s,Wind direction (°),sensor_repository_76769
LLH_b,Wind direction (°),sensor_repository_58681
LLH_s,Wind direction (°),sensor_repository_36547
MACD50_b,Wind direction (°),sensor_repository_78673
MACD50_s,Wind direction (°),sensor_repository_80815
MAS_b,Wind direction (°),sensor_repository_68915
MAS_s,Wind direction (°),sensor_repository_47019
MASD50_b,Wind direction (°),sensor_repository_79149
MASD50_s,Wind direction (°),sensor_repository_81291
MAY_b,Wind direction (°),sensor_repository_60109
MAY_s,Wind direction (°),sensor_repository_37737
MEAD_b,Wind direction (°),sensor_repository_78197
MEAD_s,Wind direction (°),sensor_repository_80339
MENDD_b,Wind direction (°),sensor_repository_70819
MENDD_s,Wind direction (°),sensor_repository_48923
MSB_b,Wind direction (°),sensor_repository_61061
MSB_s,Wind direction (°),sensor_repository_38689
MULB_b,Wind direction (°),sensor_repository_60347
MULB_s,Wind direction (°),sensor_repository_37975
NAR_b,Wind direction (°),sensor_repository_59395
NAR_s,Wind direction (°),sensor_repository_37023
NIC_b,Wind direction (°),sensor_repository_61537
NIC_s,Wind direction (°),sensor_repository_39165
NICD200_b,Wind direction (°),sensor_repository_69391
NICD200_s,Wind direction (°),sensor_repository_47495
NIL_b,Wind direction (°),sensor_repository_59633
NIL_s,Wind direction (°),sensor_repository_37261
NQ1_b,Wind direction (°),sensor_repository_64869
NQ1_s,Wind direction (°),sensor_repository_42973
NQ2_b,Wind direction (°),sensor_repository_65107
NQ2_s,Wind direction (°),sensor_repository_43211
P3_b,Wind direction (°),sensor_repository_70581
P3_s,Wind direction (°),sensor_repository_48685
PAC_b,Wind direction (°),sensor_repository_79387
PAC_s,Wind direction (°),sensor_repository_81529
PB10_b,Wind direction (°),sensor_repository_67249
PB10_s,Wind direction (°),sensor_repository_45353
PO2_b,Wind direction (°),sensor_repository_70105
PO2_s,Wind direction (°),sensor_repository_48209
PO3_b,Wind direction (°),sensor_repository_70343
PO3_s,Wind direction (°),sensor_repository_48447
POL_b,Wind direction (°),sensor_repository_75103
POL_s,Wind direction (°),sensor_repository_53207
PRISPT_b,Wind direction (°),sensor_repository_59871
PRISPT_s,Wind direction (°),sensor_repository_37499
RB1_b,Wind direction (°),sensor_repository_69153
RB1_s,Wind direction (°),sensor_repository_47257
REG_b,Wind direction (°),sensor_repository_58443
REG_s,Wind direction (°),sensor_repository_36309
RIV_b,Wind direction (°),sensor_repository_61775
RIV_s,Wind direction (°),sensor_repository_39403
RON_b,Wind direction (°),sensor_repository_62965
RON_s,Wind direction (°),sensor_repository_40593
RON2_b,Wind direction (°),sensor_repository_76293
RON2_s,Wind direction (°),sensor_repository_54397
SAL_b,Wind direction (°),sensor_repository_62013
SAL_s,Wind direction (°),sensor_repository_39641
SANDBR_b,Wind direction (°),sensor_repository_74865
SANDBR_s,Wind direction (°),sensor_repository_52969
SB9_b,Wind direction (°),sensor_repository_67011
SB9_s,Wind direction (°),sensor_repository_45115
SCB_b,Wind direction (°),sensor_repository_69629
SCB_s,Wind direction (°),sensor_repository_47733
SCB2_b,Wind direction (°),sensor_repository_78911
SCB2_s,Wind direction (°),sensor_repository_81053
SCS01_b,Wind direction (°),sensor_repository_75817
SCS01_s,Wind direction (°),sensor_repository_53921
SHELL_b,Wind direction (°),sensor_repository_77721
SHELL_s,Wind direction (°),sensor_repository_79863
STJ_b,Wind direction (°),sensor_repository_62727
STJ_s,Wind direction (°),sensor_repository_40355
SUC_b,Wind direction (°),sensor_repository_63203
SUC_s,Wind direction (°),sensor_repository_40831
VIT_b,Wind direction (°),sensor_repository_64631
VIT_s,Wind direction (°),sensor_repository_42259
WAYB_b,Wind direction (°),sensor_repository_77959
WAYB_s,Wind direction (°),sensor_repository_80101
WBRP_b,Wind direction (°),sensor_repository_76055
WBRP_s,Wind direction (°),sensor_repository_54159
WHA_b,Wind direction (°),sensor_repository_63441
WHA_s,Wind direction (°),sensor_repository_41069
WMP_b,Wind direction (°),sensor_repository_62251
WMP_s,Wind direction (°),sensor_repository_39879
ARM_b,Wind speed (knot),sensor_repository_59160
ARM_s,Wind speed (knot),sensor_repository_32266
BAC_b,Wind speed (knot),sensor_repository_67966
BAC_s,Wind speed (knot),sensor_repository_46070
BACD100_b,Wind speed (knot),sensor_repository_72012
BACD100_s,Wind speed (knot),sensor_repository_50116
BACD200_b,Wind speed (knot),sensor_repository_72250
BACD200_s,Wind speed (knot),sensor_repository_50354
BACD25_b,Wind speed (knot),sensor_repository_60826
BACD25_s,Wind speed (knot),sensor_repository_38454
BACD300_b,Wind speed (knot),sensor_repository_72488
BACD300_s,Wind speed (knot),sensor_repository_50592
BACD400_b,Wind speed (knot),sensor_repository_72964
BACD400_s,Wind speed (knot),sensor_repository_51068
BACD50_b,Wind speed (knot),sensor_repository_60588
BACD50_s,Wind speed (knot),sensor_repository_38216
BACD500_b,Wind speed (knot),sensor_repository_71060
BACD500_s,Wind speed (knot),sensor_repository_49164
BACD600_b,Wind speed (knot),sensor_repository_73440
BACD600_s,Wind speed (knot),sensor_repository_51544
BACD700_b,Wind speed (knot),sensor_repository_73916
BACD700_s,Wind speed (knot),sensor_repository_52020
BACU100_b,Wind speed (knot),sensor_repository_74630
BACU100_s,Wind speed (knot),sensor_repository_52734
BACU150_b,Wind speed (knot),sensor_repository_71536
BACU150_s,Wind speed (knot),sensor_repository_49640
BACU200_b,Wind speed (knot),sensor_repository_73678
BACU200_s,Wind speed (knot),sensor_repository_51782
BACU300_b,Wind speed (knot),sensor_repository_71298
BACU300_s,Wind speed (knot),sensor_repository_49402
BACU400_b,Wind speed (knot),sensor_repository_72726
BACU400_s,Wind speed (knot),sensor_repository_50830
BACU50_b,Wind speed (knot),sensor_repository_71774
BACU50_s,Wind speed (knot),sensor_repository_49878
BACU600_b,Wind speed (knot),sensor_repository_73202
BACU600_s,Wind speed (knot),sensor_repository_51306
BC11_1_b,Wind speed (knot),sensor_repository_55114
BC11_1_s,Wind speed (knot),sensor_repository_32980
BC11_2_b,Wind speed (knot),sensor_repository_55352
BC11_2_s,Wind speed (knot),sensor_repository_33218
BC11_3_b,Wind speed (knot),sensor_repository_55590
BC11_3_s,Wind speed (knot),sensor_repository_33456
BC11_4_b,Wind speed (knot),sensor_repository_55828
BC11_4_s,Wind speed (knot),sensor_repository_33694
BC11_5_b,Wind speed (knot),sensor_repository_56066
BC11_5_s,Wind speed (knot),sensor_repository_33932
BC11_6_b,Wind speed (knot),sensor_repository_56304
BC11_6_s,Wind speed (knot),sensor_repository_34170
BC11_b,Wind speed (knot),sensor_repository_54876
BC11_s,Wind speed (knot),sensor_repository_32742
BC12_b,Wind speed (knot),sensor_repository_54638
BC12_s,Wind speed (knot),sensor_repository_32504
BLA_b,Wind speed (knot),sensor_repository_58922
BLA_s,Wind speed (knot),sensor_repository_36788
CAS_b,Wind speed (knot),sensor_repository_69870
CAS_s,Wind speed (knot),sensor_repository_47974
CASMID_b,Wind speed (knot),sensor_repository_67728
CASMID_s,Wind speed (knot),sensor_repository_45832
CAV_b,Wind speed (knot),sensor_repository_58208
CAV_s,Wind speed (knot),sensor_repository_36074
CSBP1_b,Wind speed (knot),sensor_repository_56542
CSBP1_s,Wind speed (knot),sensor_repository_34408
CSBP2_b,Wind speed (knot),sensor_repository_56780
CSBP2_s,Wind speed (knot),sensor_repository_34646
CSBP3_b,Wind speed (knot),sensor_repository_57018
CSBP3_s,Wind speed (knot),sensor_repository_34884
CSBP4_b,Wind speed (knot),sensor_repository_57256
CSBP4_s,Wind speed (knot),sensor_repository_35122
ELL_b,Wind speed (knot),sensor_repository_68204
ELL_s,Wind speed (knot),sensor_repository_46308
ELLAM_b,Wind speed (knot),sensor_repository_75344
ELLAM_s,Wind speed (knot),sensor_repository_53448
ELLD50_b,Wind speed (knot),sensor_repository_78438
ELLD50_s,Wind speed (knot),sensor_repository_80580
